,name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code,phone_1,phone_2,e-mail_1,e-mail_2,message
506,Engel & Völkers Menorca Real Estate ,"Avinguda de Jaume I el Conqueridor, 58, 07760 Ciutadella de Menorca, Illes Balears, España",971179700,http://www.engelvoelkers.com/menorca,4.6,29.0,es,Google reviews: 4.6* / 29,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7760.0,,,,,
507,ImmoStyle Menorca. Agencia inmobiliaria en Menorca. Real Estate Menorca,"Camí de Binifamís, S/N, 07730 Alaior, Illes Balears, España",689493757,https://www.immostyle-menorca.com/,4.9,8.0,es,Google reviews: 4.9* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7730.0,,,,,
508,Fincas Gomila – Agencia Inmobiliaria en Menorca,"Carrer des Ramal, 6, A, 07730 Alaior, Illes Balears, España",675091805,http://fincasgomila.com/,4.8,16.0,es,Google reviews: 4.8* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7730.0,,,,,
509,FINCAS NOVA,"Carrer des Ramal, 27, 07730 Alaior, Illes Balears, España",659941643,http://www.fincasnova.com/,4.9,16.0,es,Google reviews: 4.9* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7730.0,,,,,
510,FINCAS CARDONA,"Plaça des Ramal, 25, 07730 Alaior, Illes Balears, España",971378888,https://www.fincascardona.com/,4.3,27.0,es,Google reviews: 4.3* / 27,OPERATIONAL,"('real_estate_agency', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",7730.0,,,,,
511,Casas en Menorca - Alaior,"Carrer des Ramal, 77, 07730 Alaior, Illes Balears, España",971363300,https://www.casasenmenorca.com/es/,4.9,8.0,es,Google reviews: 4.9* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7730.0,,,,,
512,Inmobiliaria Vidal Menorca,"Av. de la Mar, 28A, 07749 Es Migjorn Gran, Illes Balears, España",971370202,https://www.vidalmenorca.com/,4.7,15.0,es,Google reviews: 4.7* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7749.0,,,,,
513,INMOBILIARIA MENORCA DJ SANTOS,"Calle Romaní, 3B, 07740 Arenal d'en Castell, Illes Balears, España",,https://www.djsantos.es/,5.0,15.0,es,Google reviews: 5* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7740.0,,,,,
514,Menorca Holiday Home,"Playa Son Bou, Local X-38, 07730 Son Bou, Illes Balears, España",608941340,http://menorcaholidayhome.com/,4.8,6.0,es,Google reviews: 4.8* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7730.0,,,,,
515,Binilau Menorca,"Carrer de Bellamirada, 8, 07730 San Jaime Mediterráneo, Illes Balears, España",682540654,http://www.binilau.com/,4.9,17.0,es,Google reviews: 4.9* / 17,OPERATIONAL,"('real_estate_agency', 'lodging', 'point_of_interest', 'establishment')",7730.0,,,,,
516,Inmobiliaria Fincas Bonnin Sansó ,"Av. Vía Ronda de Ses Costes, 4, 07740 Es Mercadal, Illes Balears, España",971154168,http://www.bonninsanso.com/,3.7,9.0,en,Google reviews: 3.7* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7740.0,,,,,
517,Coves Noves - Menorca,"Carrer des Baladres, 22, 07740 Es Mercadal, Illes Balears, España",934122872,https://www.coves-noves.com/,4.5,23.0,es,Google reviews: 4.5* / 23,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7740.0,,,,,
518,Sa Caseta Servicios Inmobiliarios,"Carrer E, 07748 Platges de Fornells, Illes Balears, España",971376561,http://www.sacasetademenorca.es/,4.1,11.0,ca,Google reviews: 4.1* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7748.0,,,,,
519,Menorca Maravilla properties s.l,"Carrer Villa Pepa, 23, 07750 Ferreries, Illes Balears, España",611683278,http://www.menorcamaravilla.com/,5.0,6.0,es,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7750.0,,,,,
520,Hommed,"Carrer D, 5, 07748 Platges de Fornells, Illes Balears, España",662961804,https://hommmed.com/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7748.0,,,,,
521,Inmobiliaria Pons Morales,"Carrer Major des Born, 7 Bis, 07760 Ciutadella de Menorca, Illes Balears, España",971384225,http://www.ponsmorales.com/,4.7,84.0,es,Google reviews: 4.7* / 84,OPERATIONAL,"('real_estate_agency', 'finance', 'point_of_interest', 'establishment')",7760.0,,,,,
522,MENORCA IN PERSON ,"Passeig de Sant Nicolau, 61, 07760 Ciutadella de Menorca, Illes Balears, España",971382848,https://www.menorcainperson.com/,5.0,112.0,es,Google reviews: 5* / 112,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7760.0,,,,,
523,FINCAS LLONGA'S ,"Avinguda de Jaume I el Conqueridor, 89, 07760 Ciutadella de Menorca, Illes Balears, España",971385202,http://www.fincasllongas.com/,4.1,33.0,es,Google reviews: 4.1* / 33,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7760.0,,,,,
524,Inmobiliaria Artrutx,"Avinguda de la Constitució, 7, 07760 Ciudadela de Menorca, Illes Balears, España",971380971,http://www.inmobiliariaartrutx.com/,4.6,115.0,es,Google reviews: 4.6* / 115,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7760.0,,,,,
525,Inmobiliaria Fincas Bonnin Sansó Ciutadella,"Avinguda de Jaume I el Conqueridor, 72, 07760 Ciutadella de Menorca, Illes Balears, España",971482200,https://www.bonninsanso.com/,4.2,54.0,es,Google reviews: 4.2* / 54,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7760.0,,,,,
526,Finques Torres Inmobiliaria,"Carrer de Sant Isidre, 40, 07760 Ciutadella de Menorca, Illes Balears, España",653106624,https://www.finquestorres.net/,4.8,15.0,es,Google reviews: 4.8* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7760.0,,,,,
527,Top Menorca,,649939674,http://www.topmenorca.es/,4.9,18.0,es,Google reviews: 4.9* / 18,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
528,Fincas Ciutadella,"Avinguda de Jaume I el Conqueridor, 101, Bajos, 07760 Ciudadela de Menorca, Illes Balears, España",871026948,http://www.fincasciutadella.com/,4.2,30.0,es,Google reviews: 4.2* / 30,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7760.0,,,,,
529,Fincas Seminari,"Plaça Nova, 3, 07760 Ciutadella de Menorca, Illes Balears, España",971484629,http://www.fincasseminari.com/,4.3,24.0,es,Google reviews: 4.3* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7760.0,,,,,
530,Inmobiliaria Camps Bosch,"Plaça d'Artrutx, 11, 07760 Ciutadella de Menorca, Illes Balears, España",971383115,https://inmocampsbosch.com/,4.6,28.0,es,Google reviews: 4.6* / 28,OPERATIONAL,"('real_estate_agency', 'lawyer', 'consultant', 'point_of_interest', 'establishment')",7760.0,,,,,
531,Lucas Fox — A Dils company,"Carrer del Roser, 13, Bajos, 07760 Ciudadela de Menorca, Illes Balears, España",971484121,https://www.lucasfox.com/property/spain/menorca.html?utm_medium=organic&utm_source=google&utm_campaign=mybusiness_menorca,4.6,27.0,es,Google reviews: 4.6* / 27,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7760.0,,,,,
532,EPL En Primera Linea,"Avinguda del Capità Negrete, 8, 07760 Ciutadella de Menorca, Illes Balears, España",680159897,https://www.enprimeralinea.immo/,4.7,12.0,es,Google reviews: 4.7* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7760.0,,,,,
533,HSH Luxury Real Estate ,"Carrer de Sant Sebastià, n° 16, 07760 Ciutadella de Menorca, Illes Balears, España",658689702,https://www.highstandinghouse.com/propiedades,5.0,6.0,es,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7760.0,,,,,
534,Es Pou de Torn,"Cam. de Maó, 190, local 5, 07760 Ciudadela de Menorca, Illes Balears, España",971382446,https://www.espoudetorn.com/,4.1,13.0,es,Google reviews: 4.1* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7760.0,,,,,
535,Menorca Home,,650955192,https://menorcacom.online/,4.9,179.0,es,Google reviews: 4.9* / 179,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
536,Menorca MPC,"Carrer Migjorn, 1104, 07769 Cap d'Artrutx, Illes Balears, España",687530584,https://www.menorcampc.com/,4.7,24.0,es,Google reviews: 4.7* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7769.0,,,,,
537,Mondialité Ibiza,"Via Romana, 52, 07800 Eivissa, Illes Balears, España",673481112,https://www.mondialiteibiza.com/,4.9,149.0,es,Google reviews: 4.9* / 149,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7800.0,,,,,
538,Prestige Properties Ibiza,"Av. de Bartomeu de Roselló, 1, 07800 Eivissa, Illes Balears, España",971190455,https://www.ibizaprestige.com/,4.9,100.0,es,Google reviews: 4.9* / 100,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
539,Ibiza Services,"Av. 8 d'Agost, 29, Bajo III, 07800 Eivissa, Illes Balears, España",971599111,https://ibiza-services.com/,4.9,314.0,es,Google reviews: 4.9* / 314,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7800.0,,,,,
540,Summum Ibiza,"Carrer de Sant Cristòfol, 13, 07800 Eivissa, Illes Balears, España",666900980,https://www.summumibiza.com/,5.0,76.0,es,Google reviews: 5* / 76,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
541,Ibizavende,"Carrer de Pere de Portugal, 5, 07800 Eivissa, Illes Balears, España",971934988,http://www.ibizavende.com/,4.7,157.0,es,Google reviews: 4.7* / 157,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
542,Engel & Völkers Ibiza,"Avinguda de Santa Eulària des Riu, 17, 07800 Eivissa, Illes Balears, España",971311336,http://www.ev-ibiza.com/,4.6,82.0,es,Google reviews: 4.6* / 82,OPERATIONAL,"('real_estate_agency', 'finance', 'general_contractor', 'consultant', 'point_of_interest', 'establishment')",7800.0,,,,,
543,Agencia Inmobiliaria Ibiza ,"Via Romana, 17, bajos, 07800 Eivissa, Illes Balears, España",629684443,https://www.solanaibiza.com/es/,4.8,19.0,es,Google reviews: 4.8* / 19,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7800.0,,,,,
544,The Best Ibiza ,"Carrer de Pere Francès, 9, 3ª planta, puerta 308, 07800 Eivissa, Illes Balears, España",607408540,https://www.thebestibiza.com/es/,5.0,25.0,es,Google reviews: 5* / 25,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7800.0,,,,,
545,PONENT,"Carrer de Vicent Serra i Orvay, 21, 07800 Eivissa, Illes Balears, España",971194057,http://www.inmobiliaria-ponent.com/,4.7,82.0,es,Google reviews: 4.7* / 82,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
546,VIS Inmobiliaria,"Passeig de Vara de Rey, 3, 07800 Eivissa, Illes Balears, España",971300912,http://www.vis-ibiza.com/,4.7,36.0,es,Google reviews: 4.7* / 36,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
547,Inmobiliaria Ibiza,"C/ d'Aragó, 23, 07800 Eivissa, Illes Balears, España",665566644,https://inmobiliaria-ibiza.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
548,Barcoland Agencia Inmobiliaria,"Carrer de Fray Luis de Leon, 12, 07800 Eivissa, Illes Balears, España",686922362,https://inmobarcoland.com/,5.0,28.0,es,Google reviews: 5* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
549,Lucas Fox,"Av. Sant Josep de sa Talaia, 66, 07800 Eivissa, Illes Balears, España",971590630,https://www.lucasfox.com/property/spain/ibiza.html?utm_medium=organic&utm_source=google&utm_campaign=mybusiness_ibiza,5.0,51.0,en,Google reviews: 5* / 51,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7800.0,,,,,
550,Ibiza Genius Real Estate,"Carrer de Vicent Serra i Orvay, 14, Local 2, 07800 Ibiza, Illes Balears, España",634710339,http://www.ibizagenius.com/,4.1,69.0,es,Google reviews: 4.1* / 69,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
551,Las Villas Ibiza Agence immobiliere,"Carrer de Vicente Cuervo, 10, Bajo, 07800 Ibiza, Illes Balears, España",661353765,http://lasvillasibiza.com/,4.6,11.0,es,Google reviews: 4.6* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
552,Ibiza Royal Agency,"Carrer d'Agapit Llobet, 1, 3º-3ª, 07800 Eivissa, Illes Balears, España",871718850,https://www.ibizaroyalagency.com/,4.5,23.0,es,Google reviews: 4.5* / 23,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'consultant', 'point_of_interest', 'establishment')",7800.0,,,,,
553,LOVE TO LIVE IBIZA,"Carrer de sa Llavanera, 10, Edf. Brisol, esc. 2, loc. 2, 07800 Eivissa, Illes Balears, España",971508569,https://www.lovetoliveibiza.com/es/,5.0,62.0,es,Google reviews: 5* / 62,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
554,Casanovas | Real Estate Ibiza,"Cas Serres, Av. de Sant Jordi, 56, 07800 Eivissa, Illes Balears, España",680161414,https://www.casanovasrealestate.com/,5.0,12.0,es,Google reviews: 5* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
555,John Taylor Ibiza,"Passeig Joan Carles I, 39, 07800 Eivissa, Illes Balears, España",682152228,https://www.john-taylor.es/agencia-inmobiliaria-lujo/ibiza/,4.7,12.0,es,Google reviews: 4.7* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
556,CENTURY 21 Nova Vila ,"Passatge de Balàfia, 1, Local 6, 07800 Eivissa, Illes Balears, España",971963989,https://www.century21.es/agencias/novavila/,4.1,20.0,es,Google reviews: 4.1* / 20,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7800.0,,,,,
557,Tierras de ibiza,"Av. d'Espanya, 18, 07800 Eivissa, Illes Balears, España",633408981,https://www.tierrasdeibiza.com/,3.8,65.0,es,Google reviews: 3.8* / 65,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
558,Singular Ibiza Real Estate,"Patio Blanco, C. de sa Corbeta, 1, 5-5-1, 07800 Eivissa, Illes Balears, España",636755324,https://www.singularvillasibiza.com/,5.0,13.0,es,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
559,EXPRESS NETWORK,"Carrer Gregal, 9, 07800 Eivissa, Illes Balears, España",649210232,https://www.exnw.eu/,5.0,12.0,es,Google reviews: 5* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
560,CASAVIVA Inmobiliaria Ibiza,"Carrer de Bartomeu Vicent Ramon, 24, 07800 Eivissa, Illes Balears, España",971317650,http://www.casavivaibiza.com/,4.4,7.0,es,Google reviews: 4.4* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
561,Ibiza Domo,"Av. d'Isidor Macabich, 58, 07800 Eivissa, Illes Balears, España",971312527,http://ibizadomo.com/,4.5,30.0,es,Google reviews: 4.5* / 30,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
562,Vive Ibiza Inmobiliaria,"Avenida 8 de agosto 11 (edificio Brisol) esc 10, 07800 Ibiza, Illes Balears, España",971590204,https://www.vive-ibiza.es/,3.8,10.0,es,Google reviews: 3.8* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
563,Ibiza Secrets Real Estate SL,"C/ del Bisbe González Abarca, 2, 07800 Eivissa, Illes Balears, España",646404806,http://www.ibiza-secrets.com/,4.5,41.0,en,Google reviews: 4.5* / 41,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
564,Botafoch Real Estate,"Paseo Juan Carlos I, 39, Local 6, 07800 Ibiza, Illes Balears, España",971316206,http://www.botafoch-realestate.com/,4.5,24.0,es,Google reviews: 4.5* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
565,VIDALES HOUSE & BOAT ,"Carrer de les Campanetes, 52-54, 07817 Sant Jordi de ses Salines, Illes Balears, España",633510795,https://www.vidaleshouseboat.com/,5.0,31.0,es,Google reviews: 5* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,,,,,
566,myibiza estate,"C. de Joan d'Àustria, 5, 07800 Eivissa, Illes Balears, España",602646670,http://www.myibiza.estate/,5.0,18.0,es,Google reviews: 5* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
567,Inmobiliaria Cecilio,"Avinguda d'Ignasi Wallis, 40, 07800 Eivissa, Illes Balears, España",971315910,http://www.cecilio.com/,4.0,24.0,es,Google reviews: 4* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
568,Luxury Villas Ibiza,"Carrer Riu Támesis, 35, 07800 Eivissa, Illes Balears, España",604101816,http://www.luxuryvillasibiza.net/,4.8,20.0,es,Google reviews: 4.8* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
569,Prime Lux Ibiza,"Av. 8 d'Agost, 7, esc 7, 07800 Eivissa, Illes Balears, España",655018121,https://www.primeluxibiza.com/,5.0,7.0,es,Google reviews: 5* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
570,Best Experience Real Estate,"Passeig de Vara de Rey, 18, 07800 Eivissa, Illes Balears, España",657181035,https://bestexperiencerealestate.com/en/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7800.0,,,,,
571,Landed In Ibiza Real Estate,"Carrer de Canàries, 41, Bajo 6, 07800 Ibiza, Illes Balears, España",971877984,http://www.landedinibiza.com/,4.8,22.0,es,Google reviews: 4.8* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
572,Neverland Properties Ibiza,"C. d'Astúries, 24, 07800 Eivissa, Illes Balears, España",971393577,https://www.neverlandproperties.com/,4.8,22.0,es,Google reviews: 4.8* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
573,La Casa Agency | Ibiza,"C/ Alcalde Antonio Guasch, 3, bajos, 07800 Ibiza, Illes Balears, España",689047593,http://www.lacasa.net/,4.7,6.0,es,Google reviews: 4.7* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
574,LYNDO Real Estate & Property Manager ,"Carrer de sa Llavanera, 9, 07800 Eivissa, Illes Balears, España",658468886,http://www.lyndo.es/,5.0,21.0,es,Google reviews: 5* / 21,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
575,Ibiza Breeze,"Sa torre blanca, 4. Edificio portamar 1 bl b 1b, 07800 Ibiza, Illes Balears, España",981623053,http://www.ibizaluxuryvillas.net/,4.6,7.0,es,Google reviews: 4.6* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
576,Inmolocal Ibiza,"C. des Fusters, 34, Pol. Montecristo Industrial, 94-95-96, 07816 Monte Cristo, Illes Balears, España",610681422,http://www.inmolocalibiza.com/,4.3,25.0,es,Google reviews: 4.3* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7816.0,,,,,
577,CARDONA ESTATE,"Carrer de Sant Cristòfol, 26, 07800 Eivissa, Illes Balears, España",871051794,http://cardonaestate.com/,3.8,30.0,es,Google reviews: 3.8* / 30,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7800.0,,,,,
578,Royal Estates,"Av. d'Espanya, 122, bajo izquierda, 07800 Ibiza, Illes Balears, España",661752198,https://royalestates.com/,5.0,12.0,nl,Google reviews: 5* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
579,Atzaró Ibiza Villas,"Carrer de la Vénda des Poble, 6, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",971594488,http://www.atzaroibizavillas.com/,4.9,11.0,es,Google reviews: 4.9* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,,,,,
580,Can Ibiza,"Paseo de Santa Gertrudis, 7, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",654975906,http://www.canibiza.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,,,,,
581,ZAN ibiza real estate,"Calle Paseo de Santa Gertrudis, 7, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",638711355,http://www.zanibiza.com/,4.7,12.0,en,Google reviews: 4.7* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,,,,,
582,Ibiza Local,"Av. 8 d'Agost, 23, 07800 Eivissa, Illes Balears, España",633202694,https://www.ibizalocal.es/,5.0,16.0,it,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
583,Ibiza Global Services,"Av. 8 d'Agost, 32, 07800 Eivissa, Illes Balears, España",971199620,http://ibizaglobalservices.es/,4.0,9.0,es,Google reviews: 4* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
584,Spain Sotheby's International Realty  ( 07800 ),"Passeig Joan Carles I, 9, local 9 (Edificio Sarana, 07800 Eivissa, Illes Balears, España",871183129,https://www.spain-sothebysrealty.com/,4.4,7.0,en,Google reviews: 4.4* / 7,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7800.0,,,,,
585,Unik Ibiza Real Estate,"Av. 8 d'Agost, 32, 07800 Eivissa, Illes Balears, España",971508050,http://www.unikibiza.com/,5.0,15.0,en,Google reviews: 5* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,
586,Ibiza Key,"Carrer del Pedrer, 07814, Illes Balears, España",616544637,http://www.ibizakey.com/,4.9,43.0,es,Google reviews: 4.9* / 43,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,,,,,
587,VAMOS IBIZA,"Carr. Sta. Eulària, 293, 07819 Ca Na Negreta, Illes Balears, España",610535915,http://www.vamos-ibiza.com/,5.0,26.0,es,Google reviews: 5* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7819.0,,,,,
588,Terrenalia Real Estate ,"Passeig de la Pau 4, 3-1 Edif Guash, Escalera C, Passeig de la Pau, 4, Local 1, 07840 Santa Eulària des Riu, Illes Balears, España",971306784,http://terrenalia.com/,4.4,28.0,es,Google reviews: 4.4* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,,,,,
589,Alfa Ibiza Isla,"C/ de Molins de Rei, 8, 07840 Santa Eulària des Riu, Illes Balears, España",682451441,http://www.alfaibizaisla.com/,4.7,89.0,es,Google reviews: 4.7* / 89,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,,,,,
590,Paradise Inmo Real Estate,"Carrer de Sant Josep, 42, 07840 Santa Eulària des Riu, Illes Balears, España",871537895,http://www.paradiseinmo.es/,4.5,39.0,es,Google reviews: 4.5* / 39,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7840.0,,,,,
591,Rivas Real Estate Ibiza,"Carrer José Guasch Vich, 17, 07840 Santa Eulària des Riu, Illes Balears, España",680973923,https://www.rivasibiza.com/,5.0,6.0,es,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,,,,,
592,Grupo Ambar Inmobiliaria y promotora en Ibiza,"Carrer Isidor Macabich, 12, 07840 Santa Eulalia del Río, Illes Balears, España",971338229,https://www.ambaribiza.com/,4.0,10.0,es,Google reviews: 4* / 10,OPERATIONAL,"('real_estate_agency', 'finance', 'general_contractor', 'consultant', 'point_of_interest', 'establishment')",7840.0,,,,,
593,Villa Contact Ibiza ,"Passeig de s'Alamera, 14, 07840 Santa Eulària des Riu, Illes Balears, España",971330374,http://www.villacontact.com/,5.0,22.0,es,Google reviews: 5* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,,,,,
594,GZ Ibiza Properties,,602423394,https://www.gzibizaproperties.com/,5.0,15.0,es,Google reviews: 5* / 15,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
595,Villas Ibiza Spain,,633934968,https://www.villasibizaspain.com/,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
596,Homeclub Ibiza,"Carretera Ibiza, 7P, 07817 Ibiza, Illes Balears, España",911438350,https://www.homeclub.com/,4.8,32.0,es,Google reviews: 4.8* / 32,OPERATIONAL,"('real_estate_agency', 'lodging', 'point_of_interest', 'establishment')",7817.0,,,,,
597,LET US IBIZA Find a second home that is a safe investment,"Carrer de la Tórtora, 1, bajo 2, 07817 Sant Josep de sa Talaia, Illes Balears, España",653378193,http://letusibiza.com/,5.0,37.0,nl,Google reviews: 5* / 37,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7817.0,,,,,
598,Romina Ibiza Villas & Co.,"Carretera Ibiza - San José km3, 07817 San Jorge de ses Salines, Illes Balears, España",971308016,https://www.rominaibizavillas.com/,5.0,8.0,en,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,,,,,
599,Ibiza TRT Gestión Inmobiliaria,"Carrer de Sant Antoni, 36, Bajo 6, 07820 San Antonio Abad, Illes Balears, España",971034105,http://www.ibizatrt.com/,5.0,39.0,es,Google reviews: 5* / 39,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7820.0,,,,,
600,Windsor & Meyers Ibiza,"Carrer dels Polls, 21, 07817 Sant Josep de sa Talaia, Illes Balears, España",971303479,https://www.windsorandmeyers.es/,4.3,18.0,es,Google reviews: 4.3* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,,,,,
