name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code,phone_1,phone_2,e-mail_1,e-mail_2,message
Villas y Fincas Mallorca,"Carrer Joan March, 2, 07640 Ses Salines, Illes Balears, España",,http://www.villasyfincasmallorca.com/,3.5,24.0,es,Google reviews: 3.5* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7640.0,+34971641758,,,,success
Mallorca Dream ,"Ronda Oeste, 40, 07680 Porto Cristo, Illes Balears, España",+34606347074,http://www.mallorca-dream.eu/,4.0,27.0,de,Google reviews: 4* / 27,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7680.0,0034629531644,0034606347074,grafmallorcadream@gmail.com,,success
DomoPlan,"Carrer de l'Omeladès, 1, local 4, Centre, 07012 Palma, Illes Balears, España",,http://www.domo-plan.com/,3.4,5.0,es,Google reviews: 3.4* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7012.0,+34971228034,,info@domo-plan.com,,success
Gran Muleta,"Lugar, 1, 07108 Sóller, Illes Balears, España",+34971630841,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7108.0,,,,,error:no contact info found
Prialtum Real Estate,"07110 Buñola, Illes Balears, España",,http://www.prialtum.com/,5.0,56.0,es,Google reviews: 5* / 56,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7110.0,+34644761702,,info@prialtum.com,,success
Inmobiliaria Fernando Dameto,"Costa de s'Estació, 2, 07110 Bunyola, Illes Balears, España",,https://www.fernandodameto.com/,3.3,12.0,es,Google reviews: 3.3* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7110.0,+34971615424,,,,success
inmobiliaria alvarez gomez,"Carrer Llarg, 76, 07320 Santa Maria del Camí, Illes Balears, España",+34609686400,http://www.inmobiliariaalvarezgomez.es/,4.3,3.0,es,Google reviews: 4.3* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7320.0,,,,,error:no contact info found
INMOTARDOR Inmobiliaria social,"Carrer Celleters, 33, 07141 Marratxí, Illes Balears, España",+34622006163,,5.0,16.0,es,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,,,,,error:no contact info found
Jaume Alorda,"Carrer de l'Església, 23, 07140 Sencelles, Illes Balears, España",,https://www.jalorda.com/,4.2,5.0,ca,Google reviews: 4.2* / 5,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'point_of_interest', 'establishment')",7140.0,+34696961012,,jaumelorda@jalorda.com,,success
Vivomallorca,"Carrer des Bons Aires, 42, 07140 Sencelles, Illes Balears, España",,http://www.vivomallorca.net/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7140.0,+34662358766,+34630233099,info@vivomallorca.net,,success
INMOBILIARIA LLABRÉS,"Carrer de Costa i Llobera, 07300 Inca, Illes Balears, España",,http://www.inmollabres.com/,4.4,29.0,es,Google reviews: 4.4* / 29,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7300.0,+34971509999,,info@inmollabres.com,,success
REMAX Better Life ,"Carrer de, Carrer Joan d'Austria, 34, 07300 Inca, Illes Balears, España",+34871042110,http://betterliferemax.es/,4.7,63.0,ca,Google reviews: 4.7* / 63,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
Dray and Partners Mallorca,"Camí de Pedaç, 55, 07350 Binissalem, Illes Balears, España",,https://draypartners.com/?utm_source=gmb&utm_medium=lien&utm_campaign=fichegmb,4.5,63.0,es,Google reviews: 4.5* / 63,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7350.0,+34658931705,+34659633194,contact@dray-partners.com,,success
Inmobiliaria King,"Camí Coma, 18, 07350 Binissalem, Illes Balears, España",+34971520022,http://inmobiliariaking.com/,4.5,34.0,es,Google reviews: 4.5* / 34,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7350.0,+34648805866,,,,success
Gestoria Valles,"Carrer Anselm Turmeda, 16, 07350 Binissalem, Illes Balears, España",+34971870286,,,,en,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7350.0,,,,,error:no contact info found
Mallorca Property Guru,"Carrer de la Pau, 7, 07350 Binissalem, Illes Balears, España",,http://www.mallorcaguru.es/,4.8,4.0,en,Google reviews: 4.8* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7350.0,+34667515185,+34671798832,,,success
AGENTEINMOBILIARIO REMAX JAHDER,"07003 Mallorca, Balearic Islands, España",+34722631728,https://www.remax.es/buscador-de-agentes/baleares-islas-baleares/sa-pobla/todos/jahder-roberto-rodriguez-jimenez-30432/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0,,,,,error:no contact info found
Abi 4 Consultors,"Carrer de ses Germanies, 16, 07350 Binissalem, Illes Balears, España",+34971512322,https://www.abi4.net/es/,4.7,34.0,es,Google reviews: 4.7* / 34,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7350.0,+34971511178,,,,success
Nou espai Inmobiliaria,"C/ de Sant Miquel, 2, 07300 Inca, Illes Balears, España",,http://www.nouespaiinmobiliaria.com/,3.5,14.0,es,Google reviews: 3.5* / 14,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7300.0,+34659764274,,info@nouespaiinmobiliaria.com,,success
GestPropiedad Inca,"Calle del Gral. Luque, 442, Local 1, 07300 Inca, Illes Balears, España",,https://gestpropiedad.com/,4.8,66.0,es,Google reviews: 4.8* / 66,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,+34600886384,,info@gestpropiedad.com,,success
ADGESTINMO,"B-24, 07140 Cas Canar, Illes Balears, España",+34602215084,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7140.0,,,,,error:no contact info found
Inmobiliaria IB Inca Mallorca,"Carrer Quarter, 3, 07300 Inca, Illes Balears, España",+34633410847,,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
AmorProperty,"Carrer d'Anselm Turmeda, 07300 Inca, Illes Balears, España",+34611738932,,5.0,1.0,en,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
ECOMOLINS,"Carrer Ponent, 10, 07144 Costitx, Illes Balears, España",+34627004210,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7144.0,,,,,error:no contact info found
Berendsen,"Carrer de sa Quartera, Plaça, nº 1, 07350 Binissalem, Illes Balears, España",+34871858724,http://www.berendsen-realestate.com/,4.3,8.0,es,Google reviews: 4.3* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7350.0,+3434871858724,,,,success
VILLA CAN BERRUBI,"07300 Inca, Illes Balears, España",+34663482376,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
GabyLoyam Inmobiliaria,"Carrer Joan d'Austria, 39, 07300 Inca, Illes Balears, España",,http://www.gabyloyam.com/,3.2,14.0,es,Google reviews: 3.2* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,+34971507299,,,,success
Pollença Alcúdia Sa,"Carrer dels Menestrals, 5, 07300 Inca, Illes Balears, España",+34971888400,,5.0,4.0,ca,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
HSM profesionales in Mallorca,"Carrer del General Weyler, 29, 1º, 07300 Inca, Illes Balears, España",+34971503936,http://homestagingmallorca.es/,4.0,1.0,es,Google reviews: 4* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
INMODIGITAL21,"Gran Via Colom, 199, 07300 Inca, Illes Balears, España",+34657871013,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
Charming House Booking S.L,"Carrer de sa Portallada, núm 16, Bajos, 07144 Costitx, Illes Balears, España",,http://www.charminghousemallorca.es/,4.2,59.0,es,Google reviews: 4.2* / 59,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'lodging', 'finance', 'point_of_interest', 'establishment')",7144.0,+34971891826,,,,success
Risc Broker,"Camí de s'Aigua, 101, 07350 Binissalem, Illes Balears, España",+34871912912,https://riscbroker.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7350.0,,,,,error:no contact info found
Real Estate Tina Stanciu,,+34665137178,https://tinaelenastanciu.century21.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
Exvalia,"Carrer del General Weyler, 134, 07300 Inca, Illes Balears, España",+34622375096,https://www.exvalia.com/,,,fr,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,+34667406719,+34971349261,exvalia@exvalia.com,,success
Percoll Baleares Sl,"Ctra. Palma Alcúdia, 95, 07300 Inca, Illes Balears, España",+34971500886,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
MPS Estate Palma de Mallorca,"C/San Creu, 3, 07350 Binissalem, Illes Balears, España",+34658715737,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7350.0,,,,,error:no contact info found
Cas Julians - The Old Cottage,"Carrer Ruberts, 07511 Ruberts, Illes Balears, España",,https://www.fincasgloria.com/cas-julians,4.2,11.0,es,Google reviews: 4.2* / 11,OPERATIONAL,"('real_estate_agency', 'lodging', 'point_of_interest', 'establishment')",7511.0,+34643369058,+34643399058,contact@fincasgloria.com,contact@fincasgloria.com,success
Realty Mallorca,"Carrer Son Net, 6A, 07300 Inca, Illes Balears, España",+34971707039,,,,en,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
Nappo Real Estate I Inmobiliaria en Mallorca y Madrid I Oficina Marratxí,"Camí de la Cabana, 40, 07141 Marratxinet, Illes Balears, España",,https://www.napporealestate.com/,4.6,9.0,es,Google reviews: 4.6* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,+34971370846,+34642894387,,,success
RE/MAX DEL MAR Centro de Negocios Inmobiliarios,"Camí de la Cabana, 67, Local 1, 07141 Marratxí, Illes Balears, España",+34674851648,https://www.delmar.remax.es/,5.0,29.0,es,Google reviews: 5* / 29,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,,,,,error:no contact info found
Agencia Inmobiliaria Llobera,"D'es Canyar, 9, bajos, Cas Miot, 07141 Marratxí, Illes Balears, España",+34610651822,,1.0,6.0,es,Google reviews: 1* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,,,,,error:no contact info found
Prestige Spain Real Estate,"Carrer Licorers, 2B, 07141 Marratxinet, Illes Balears, España",,https://www.prestigespain.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,+34656972719,,info@prestigespain.com,,success
PRIMASA (nave 4 B),"Carrer Teixidors (nave 4 B), Marratxí, Illes Balears, 07141 Marratxí, Illes Balears, España",+34971731046,http://www.primasa.es/,3.0,1.0,en,Google reviews: 3* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,,,,,error:no contact info found
Santsan Promocions S L,"Carrer Can Barrera, 26, 07141 Marratxí, Illes Balears, España",+34665917472,,4.0,1.0,es,Google reviews: 4* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'general_contractor', 'establishment')",7141.0,,,,,error:no contact info found
Arquitecnova properties,"Carrer dels Hostals, Nº2, 07141 Es Pont d'Inca, Illes Balears, España",+34871030009,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,,,,,error:no contact info found
Ucc,"Carrer son Caulelles, 4, 07141 Marratxinet, Illes Balears, España",+34672403737,https://www.uccsl.es/,,,en,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,+34971904141,,,,success
Inversora De Viviendas Sub S A,"Camí de la Cabana, 12, 07141 Marratxí, Illes Balears, España",+34971795265,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,,,,,error:no contact info found
Del Mar Real Estate,,+34650018715,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
RE/MAX Calm Inmobiliaria Mallorca,"Carrer d'Alcúdia, 2, 07460 Pollença, Illes Balears, España",+34971536335,https://remax-calm.es/,4.9,65.0,ca,Google reviews: 4.9* / 65,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7460.0,,,,,error:no contact info found
REMAX Aura inmobiliaria Mallorca,"Carrer d'Antoni Blanes Joan, 17, 07570 Artà, Illes Balears, España",+34636826461,http://aura.remax.es/,4.9,29.0,es,Google reviews: 4.9* / 29,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7570.0,,,,,error:no contact info found
Inmobiliaria RED Premium Real Estate  ( 07650 ),"Carrer d'en Sebastia Vila, 07650 Santanyí, Illes Balears, España",,https://www.redpremium.es/,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7650.0,+34971888018,,info@redpremium.es,,success
RE/MAX Island,"Carrer Menorca, 20, 07011 Palma, Illes Balears, España",+34871591863,http://www.remaxisland.es/,4.6,50.0,en,Google reviews: 4.6* / 50,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7011.0,,,,,error:no contact info found
IISABODEGA,"Plaça Nova, 5e, 07320 Santa Maria del Camí, Illes Balears, España",,http://inmosabodega.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7320.0,+34674354330,,propiedades@inmosabodega.com,,success
KUNZE & PARTNER Immobilien auf ganz Mallorca,"Av. de Jaume III, 8, 2, Centre, 07012 Palma, Illes Balears, España",+34871003809,https://www.kunze-partner.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7012.0,,,,,error:no contact info found
Martin & Huhn Mallorca Real Estate,"Carrer son Esteva, 5, Local 1, 07150 Andratx, Illes Balears, España",,http://www.martinhuhn.com/,4.8,86.0,es,Google reviews: 4.8* / 86,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7150.0,+34971337941,,,,success
F. Alemany,"Plaça España, 1, local 1, 07150 Andratx, Illes Balears, España",,http://www.inmobiliaria-alemany.es/,4.5,16.0,es,Google reviews: 4.5* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7150.0,+34971672106,,info@inmobiliaria-alemany.es,,success
My Blue Mallorca ,"Coworking Offices, Carrer Brismar, 6, 07157 Port d'Andratx, Illes Balears, España",,https://mybluemallorca.com/,4.9,18.0,es,Google reviews: 4.9* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,+34639520896,,info@mybluemallorca.com,,success
Terra Balear,"Cami de sa Fona Font d'en Xina 10, 07150 Andratx, Illes Balears, España",,https://www.terrabalear.com/,,,de,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7150.0,+34660097892,+34674855393,info@terrabalear.com,,success
InmoPort - Andratx,,+34607442496,,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
Lietz Immobilien SL,"Carrer de Isaac Peral, 50, 07157 Port d'Andratx, Illes Balears, España",+34971671342,https://www.lietzmallorca.com/,4.7,53.0,es,Google reviews: 4.7* / 53,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,0034678777799,0034634313355,,,success
PHOENIX MALLORCA,"Avinguda de Sa Platja, 2, Local 3, 07160 Es Camp de Mar, Illes Balears, España",+34628771184,http://www.phoenixmallorca.com/,5.0,18.0,es,Google reviews: 5* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7160.0,+34971235843,+34961152449,info@phoenixmallorca.com,,success
Ona-Real,"Carrer Pere Seriol, 28, 07150 Andratx, Illes Balears, España",+34608830040,,,,en,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7150.0,,,,,error:no contact info found
Mallorca Top 10 Properties S.L.,"Ctra. des Port, 147, 07157 Port d'Andratx, Illes Balears, España",,http://www.mallorcatop10.com/,4.2,5.0,es,Google reviews: 4.2* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,+34971238706,+34650985274,info@mallorcatop10.com,,success
INMOBILIARIA ANDREU FELIPE,"Carrer de sa Fábrica, 12, 07157 Port d'Andratx, Illes Balears, España",+34971671592,http://www.andreufelipe.com/,4.4,31.0,es,Google reviews: 4.4* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,,,,,error:no contact info found
luxusimmomallorca.com,"Cami des Comellar, 7, 07157 Port d'Andratx, Illes Balears, España",+34633878774,http://www.luxusimmomallorca.com/,5.0,3.0,de,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7157.0,,,,,error:no contact info found
APART BALEAR ,"Cami des Comellar, 07157 Port d'Andratx, Illes Balears, España",,http://www.apartbalear.com/,4.9,12.0,de,Google reviews: 4.9* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,+34617636426,+34871043475,info@apartbalear.com,,success
ONLY MALLORCA™ ,"Carrer Cristófol Colom, 3, 07157 Port d'Andratx, Illes Balears, España",,http://www.onlymallorca.com/,5.0,4.0,en,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,+34690616425,,info@onlymallorca.com,,success
